gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBgn0037544,70.85823387881972,-0.23200558730825824,0.24663276948876264,-0.940692462681157,0.34686248268059505,0.6677138513315427
FBgn0052302,8.619489408240332,-0.6289026323656278,0.6690131447706189,-0.9400452551365884,0.3471943478840741,0.6680860936557184
FBgn0085488,6.847653278824586,-0.6737200550805338,0.717053676443923,-0.9395671164001372,0.34743965028694046,0.6684046703477473
FBgn0024330,321.94385178245295,-0.12794171917027802,0.13626097361130404,-0.9389461691007919,0.3477583831522517,0.6688643340023346
FBgn0032290,268.830060200988,0.13493452064121753,0.14385989636820845,0.9379578607220287,0.34826606619621914,0.6695254623369122
FBgn0012058,1160.128507674401,-0.10392135712767957,0.11080348671161996,-0.9378888716575138,0.3483015226941145,0.6695254623369122
FBgn0031975,24.665459180151856,-0.3663373673636739,0.3906304371628924,-0.9378106069366828,0.3483417491352033,0.6695254623369122
FBgn0066101,10.062263834538513,0.5393883460696968,0.5754082931768568,0.9374010636720368,0.34855229401696086,0.6696037304002314
FBgn0035623,382.92676861078553,0.3496588113958399,0.3731208551276816,0.9371194522916361,0.3486971164349275,0.6696037304002314
FBgn0031281,186.89756002198945,0.15171103333636643,0.1619192965231237,0.9369546224201918,0.3487819001345037,0.6696037304002314
FBgn0003425,4020.8389143676823,-0.09327030152834918,0.09950607102177474,-0.937332773474083,0.34858740965358037,0.6696037304002314
FBgn0030890,1043.8394768853939,0.10988820621170119,0.1172796420628163,0.9369759685388861,0.34877091957277706,0.6696037304002314
FBgn0003612,1771.9309283410491,-0.08687034080546331,0.09274586317372276,-0.9366492243729084,0.34893902262946874,0.6697519779437158
FBgn0036882,29.90487631181809,-0.3356969522247313,0.35858939032286963,-0.9361597450568008,0.34919094580261545,0.6699287039866154
FBgn0039697,2265.700135178113,0.08455675448475608,0.09031845888937239,0.9362067901128206,0.3491667278337359,0.6699287039866154
FBgn0032256,203.49913051052778,-0.16847676628251715,0.18017825718046418,-0.9350560323922605,0.34975942374095226,0.670096110049835
FBgn0050285,10.058265760402335,0.5525668025602055,0.5923582074694841,0.9328254350028089,0.3509101064325243,0.670096110049835
FBgn0035086,37.214117742458974,-0.3225883965747468,0.34592970274969925,-0.9325258687258745,0.351064824168118,0.670096110049835
FBgn0037722,279.4148561177473,-0.1306147585820672,0.13986530629248642,-0.9338610270435866,0.3503755846886666,0.670096110049835
FBgn0259211,27.739700527099412,0.3722536933770004,0.3992033198996542,0.9324914769510736,0.3510825893393127,0.670096110049835
FBgn0259164,59.769629915575614,-0.2411056157318896,0.25811761443647835,-0.9340920659687278,0.35025640423572557,0.670096110049835
FBgn0034217,88.00112197429696,-0.206676744229223,0.2213031286989322,-0.933907918267132,0.35035139396911696,0.670096110049835
FBgn0040309,12654.602560433003,0.09469991274368154,0.10125817540583916,0.9352322650899808,0.3496686139939541,0.670096110049835
FBgn0037235,590.0097242992745,0.11509652504350938,0.12300699488968368,0.9356908942189129,0.34943236026545865,0.670096110049835
FBgn0038811,335.8657274226786,-0.1350258927821514,0.14483556887889487,-0.9322702553476634,0.3511968756202488,0.670096110049835
FBgn0031759,4392.65943457225,-0.11194011093557361,0.12004877620447026,-0.9324552442326798,0.35110130607157,0.670096110049835
FBgn0035110,331.73533108945486,0.13873927239359307,0.14837960958636143,0.9350292319838099,0.3497732348519563,0.670096110049835
FBgn0001990,420.6784656353752,-0.1136303818889133,0.12187276009353896,-0.9323689871444651,0.351145866432939,0.670096110049835
FBgn0035309,184.06204487246947,-0.16148267442229325,0.17290791258130778,-0.9339229883210698,0.35034361970192196,0.670096110049835
FBgn0034923,409.00912816060423,0.12670712498456335,0.13571509577799193,0.9336258745440953,0.35049691351938217,0.670096110049835
FBgn0015271,204.1918592976124,-0.15077208465365488,0.16168435783910262,-0.9325087885353331,0.3510736469189524,0.670096110049835
FBgn0085412,62.1813376849472,-0.27809509393849013,0.29822924495969383,-0.9324876706041191,0.3510845555539086,0.670096110049835
FBgn0036889,121.73563017623071,0.17590527602097752,0.18802497977657257,0.9355420552631,0.3495090206013327,0.670096110049835
FBgn0037279,1022.4639615625856,-0.1164332513142801,0.12469740696945208,-0.9337263231368035,0.35044508299757504,0.670096110049835
FBgn0033846,584.7987829328039,-0.11227769574342189,0.1200190342341982,-0.9354990769574907,0.3495311588041451,0.670096110049835
FBgn0034578,45.32394103398729,0.27685739590976943,0.29687993193500906,0.9325567885483657,0.3510488529303455,0.670096110049835
FBgn0033029,2628.4204674337007,-0.08722097075623218,0.09347983633515732,-0.9330458222403712,0.3507963100909499,0.670096110049835
FBgn0030266,2348.0217725553043,-0.10894464289325458,0.11657601817107914,-0.9345373482681038,0.35002677979177255,0.670096110049835
FBgn0038767,270.3047181315672,0.1436330721573872,0.1539388419311427,0.9330528303027944,0.3507926918811044,0.670096110049835
FBgn0029950,19.377387710807636,-0.5668548686550131,0.6083448576876105,-0.9317985703202857,0.35144063364240297,0.6704086006350982
FBgn0031257,1396.0412015161285,0.09987792086059236,0.10729260932894939,0.9308928311583488,0.35190900318231855,0.6704683101254946
FBgn0027537,3755.823072986795,-0.08995299929727905,0.09672777468749431,-0.9299603923267847,0.3523915921804034,0.6704683101254946
FBgn0026401,2622.0467744096845,0.1422858141678531,0.1529748105950348,0.9301257743964245,0.35230596721012974,0.6704683101254946
FBgn0028515,1427.2898259303372,-0.0896999859708919,0.09636644187342021,-0.9308218112765348,0.3519457451940612,0.6704683101254946
FBgn0029977,40.95800344238917,0.29612001743535216,0.31824018748715666,0.9304922165033064,0.35211629226729824,0.6704683101254946
FBgn0031098,443.7510067927766,-0.14337892643563618,0.1541903307606126,-0.9298827347237384,0.35243180319887013,0.6704683101254946
FBgn0031115,490.77728667064946,0.10905991726261074,0.11726225222056724,0.9300513609227963,0.35234449243807775,0.6704683101254946
FBgn0259991,7.435990208753424,-0.7671272966733235,0.8234984183032524,-0.9315467760750813,0.35157080008103403,0.6704683101254946
FBgn0024364,560.9806285543085,-0.12340092821442177,0.13264064745777532,-0.9303402130459676,0.35219496327890376,0.6704683101254946
FBgn0014467,718.3684150405512,-0.10996592693682093,0.11814096887167669,-0.9308026503173901,0.35195565849885957,0.6704683101254946
FBgn0051161,19.510378444864738,0.40052979806164296,0.43014264232055965,0.9311557577757008,0.3517729996986938,0.6704683101254946
FBgn0023516,502.88583808696967,-0.10738293349796853,0.11547232884442445,-0.9299451615169662,0.3523994784474779,0.6704683101254946
FBgn0001321,10.049266355986038,0.5704963521224681,0.6144100447412488,0.9285270594212461,0.3531342381171597,0.6715989076934965
FBgn0037916,45.05068331707257,-0.2686304677478006,0.2896390306638214,-0.9274663954375504,0.35368443163584773,0.6715989076934965
FBgn0052202,82.70134669709867,-0.21321509187479665,0.22985038749664966,-0.9276255489362815,0.35360184011523044,0.6715989076934965
FBgn0003656,1498.5238944078424,0.09303626084157904,0.10028249801655133,0.9277417563553679,0.353541542843515,0.6715989076934965
FBgn0031606,862.806438507778,0.09861851838972112,0.10635145308535864,0.9272888665711884,0.3537765733013397,0.6715989076934965
FBgn0004896,6.959022411659849,-0.6757784030812797,0.7287330454893644,-0.9273332769306156,0.35375352185539877,0.6715989076934965
FBgn0036043,2325.7121050745864,-0.08765379075190868,0.09448358751647658,-0.9277144640239567,0.3535557036024818,0.6715989076934965
FBgn0035960,43.68770995938113,0.2931850806445135,0.3162865094193401,0.9269604359122438,0.3539470765446713,0.6715989076934965
FBgn0030504,2920.6020700132794,-0.09582019110764109,0.10329659662906393,-0.9276219569143167,0.35360370403374364,0.6715989076934965
FBgn0039350,194.87976592217242,0.14435664836877363,0.15572862194754605,0.9269757001856548,0.35393915101800033,0.6715989076934965
FBgn0030270,7.805750165925689,-0.6162625401183347,0.6648767216221692,-0.9268824130506098,0.3539875893808002,0.6715989076934965
FBgn0036666,1616.0755371015014,-0.12947095714442172,0.13946561294568752,-0.9283360565363303,0.35323327621476697,0.6715989076934965
FBgn0002733,318.03864689648543,0.1293451717203198,0.13962426922287377,0.9263802950606957,0.35424838080437726,0.6716376222353065
FBgn0037024,275.8268620363016,-0.13002744600605776,0.14034151275709578,-0.9265073708526308,0.3541823683613621,0.6716376222353065
FBgn0052451,1239.3522810257296,-0.09105700853349084,0.09828843641633947,-0.9264264633103221,0.35422439674634054,0.6716376222353065
FBgn0000536,871.5643402632151,0.10064336033242724,0.10868285120814662,0.9260279723401592,0.35443144358788126,0.6716808410928377
FBgn0032219,10.284288810918639,0.5308384016982665,0.5731593142804664,0.9261620433834722,0.3543617747938692,0.6716808410928377
FBgn0052554,69.32624647372607,0.21799013320499186,0.23552971581658355,0.9255313387918725,0.3546895900450491,0.6720181156775772
FBgn0028746,106.13647834286003,0.20143030759250888,0.21770539068452593,0.9252426270160619,0.35483971485098564,0.6721506191821381
FBgn0033982,8.768573440101813,-0.5944582610584058,0.6428478415489806,-0.9247262301231702,0.3551083317483923,0.6723387240952615
FBgn0037637,754.7533743472562,0.13068723287332304,0.1413314662899774,0.9246860327988461,0.35512924678524416,0.6723387240952615
FBgn0053278,7.643388202106785,0.63086981809451,0.6823244823811715,0.9245891571894134,0.3551796552486063,0.6723387240952615
FBgn0037231,492.036915850066,-0.1391093592370346,0.1505009907308422,-0.9243085946578218,0.35532566923493936,0.6723517768349818
FBgn0031534,1139.2146864892552,-0.09497287369103208,0.1027547302684103,-0.9242676560285753,0.3553469782127141,0.6723517768349818
FBgn0034361,219.18300590879736,0.14354693496631668,0.15536209097862438,0.923950843234124,0.35551190979577063,0.6724520127491939
FBgn0031663,607.8990909695929,-0.11701986818380064,0.12666438497725652,-0.9238577063695715,0.3555604056912941,0.6724520127491939
FBgn0033059,411.9462601470958,-0.12514249811021838,0.13553624746827286,-0.9233138768985948,0.3558436582727402,0.6726841550839217
FBgn0036578,276.8041903687247,-0.1359805553451404,0.14726043595073038,-0.9234018252576411,0.35579784088793753,0.6726841550839217
FBgn0011705,1631.0826635404944,0.11185061009142044,0.12117632661435136,0.9230401120128819,0.35598630204540116,0.6727407004962398
FBgn0038388,470.19924764734793,-0.12360530162371847,0.1339243886124258,-0.9229484106993346,0.3560340905990599,0.6727407004962398
FBgn0053158,596.3844457364451,0.10788552333497009,0.11695409579658189,0.9224604114986725,0.35628847097721905,0.6729179729001916
FBgn0038760,664.2897777425839,-0.10757936584731545,0.11660403478709587,-0.9226041452488475,0.3562135346804699,0.6729179729001916
FBgn0033051,755.9404578346528,-0.10017292236461878,0.10863804523735479,-0.9220795730055596,0.3564870710384277,0.6731413898274613
FBgn0004107,221.66524790929552,0.14500859968168028,0.15729665358642572,0.9218797499846756,0.3565913028606409,0.6731865541842099
FBgn0020655,1046.0265282928015,-0.09168754799625435,0.09950192598563729,-0.921465057967713,0.3568076760732981,0.6734433552907869
FBgn0025825,764.8830901952823,0.10789022529959737,0.11716973962838491,0.9208028083170757,0.3571533885314717,0.673489246945061
FBgn0012042,16.927400141996817,0.4647445909069912,0.504633379065606,0.9209549153635576,0.3570739658304659,0.673489246945061
FBgn0031877,118.58390708868389,-0.20007217054636986,0.21720304822679268,-0.9211296626807206,0.3569827352432814,0.673489246945061
FBgn0034707,413.4443143859091,0.11718216168321433,0.12724998076456667,0.9208815669687254,0.35711226330919665,0.673489246945061
FBgn0032446,52.22649510889187,0.260816330684094,0.28353062235661874,0.9198876950795277,0.3576314497350995,0.6735024709403764
FBgn0037491,144.24202935716858,-0.15839050057111975,0.17220885018021487,-0.9197581913203976,0.3576991358751237,0.6735024709403764
FBgn0030411,105.30313160293883,0.18794108402463544,0.2041883510310376,0.9204300004169557,0.35734809723981764,0.6735024709403764
FBgn0033907,229.74666871440664,0.14793954212936689,0.16084027553975408,0.9197916481609197,0.3576816486265668,0.6735024709403764
FBgn0038100,761.4167347249733,-0.3024180487471524,0.3288695667013014,-0.9195683619513086,0.3577983662322769,0.6735024709403764
FBgn0039856,15.28283102785708,-0.47182183989849524,0.5133530791615568,-0.9190981004128908,0.35804426276668067,0.6735024709403764
FBgn0036837,67.87493856592477,-0.2659083353515575,0.2892311476137228,-0.9193627226715096,0.35790588052241734,0.6735024709403764
FBgn0025629,663.6364994400038,-0.10874011781984562,0.11830064226316278,-0.9191845093955657,0.3579990721298929,0.6735024709403764
FBgn0011725,694.7807232501493,-0.09994954681483632,0.10872052389836337,-0.9193254707664347,0.3579253590936413,0.6735024709403764
FBgn0032123,400.5205157996939,0.16258129263695137,0.17686373214060896,0.9192460809754773,0.3579668732821707,0.6735024709403764
FBgn0051852,476.9703434760205,0.11723970134250253,0.12749196197380053,0.9195850430680107,0.3577896457430991,0.6735024709403764
FBgn0026616,327.9530603689833,0.12595937143370214,0.13711017925967595,0.9186726478939611,0.35826682056457004,0.6737699102473023
FBgn0066114,590.6006269595204,-0.10820438528815428,0.1179019217017583,-0.9177491233931313,0.35875022341081164,0.6738818732303263
FBgn0050446,8.603147283467845,-0.5790276271062806,0.6307106361776902,-0.9180559101006679,0.35858959577358995,0.6738818732303263
FBgn0036520,11.265100752514398,-0.510378674177466,0.5561877452518598,-0.9176373958875165,0.3588087330263596,0.6738818732303263
FBgn0002174,1101.9081662904114,-0.0966426043882135,0.10527392897272463,-0.918010806011169,0.3586132085737046,0.6738818732303263
FBgn0011020,367.44994983848943,0.12729054922306357,0.138671371275634,0.9179295484866229,0.3586557508131162,0.6738818732303263
FBgn0035461,112.24610612360436,0.17776469788814253,0.1936373220147525,0.9180291073980009,0.3586036273514577,0.6738818732303263
FBgn0039233,234.42699974647016,-0.1426909945681931,0.15552651950407034,-0.9174705061438649,0.35889614125237335,0.6738950394214591
FBgn0038808,249.09030983730418,0.14010857909681873,0.15282357924391393,0.9167994872911499,0.35924772135606264,0.6742582397268623
FBgn0015399,5090.083488023754,0.2546731312478022,0.2777865636773781,0.9167942749872529,0.35925045318780324,0.6742582397268623
FBgn0036662,358.2250038028798,-0.14397903256076297,0.15714107492407173,-0.9162405986488991,0.35954071601944726,0.6746519547067399
FBgn0023215,993.2358941455731,-0.15124689741083416,0.16514918451167832,-0.9158198259231424,0.3597614031093387,0.6749149688591041
FBgn0000283,3526.251219456214,-0.09565634749486461,0.10447481689099886,-0.9155923919413539,0.3598807232113249,0.6749877426621896
FBgn0004838,9911.07193971975,-0.11362050120737976,0.12414422708212614,-0.9152298409511663,0.36007098196695686,0.6751935057823338
FBgn0011571,3450.155210117161,0.10349134740867083,0.11310428138972757,0.9150082219440209,0.3601873138247438,0.6752605825271756
FBgn0052103,2096.4206747747658,-0.10096909609013763,0.11038791151853747,-0.9146753000502403,0.36036211493801473,0.6754372199039445
FBgn0037106,114.90488190180987,0.18167570665712518,0.19866921090875372,0.9144633223542955,0.36047344186892727,0.6754948333881843
FBgn0052196,15.74931395299447,0.4236360237853902,0.4639417872805748,0.9131232309737835,0.36117773358785354,0.6766633354790765
FBgn0003482,35.30427829642142,0.2876754481006505,0.31531215360437437,0.9123512836793473,0.3615838258047377,0.677152080503889
FBgn0025639,1077.88313680685,-0.09793054511438157,0.10734229543304748,-0.9123202063017528,0.3616001804265577,0.677152080503889
FBgn0033916,659.1935926841423,-0.10101507081459911,0.11081487939114863,-0.9115659500746405,0.3619972536431997,0.6775928941575032
FBgn0038589,13.160241749941138,-0.4926667484558333,0.5403983000117099,-0.911673386916942,0.36194067754522674,0.6775928941575032
FBgn0027509,1689.6157672798802,0.09522566116478827,0.10451564105123932,0.9111139749705348,0.36223532381772805,0.6778633124030409
FBgn0032310,10.70814388366191,-0.5090358545751447,0.5587754499320988,-0.9109846444345427,0.36230346451510653,0.6778633124030409
FBgn0029719,25.09458277975066,0.34469133155525716,0.3788655315272693,0.9097986036516694,0.3629287311337688,0.6788330493066832
FBgn0027599,386.223724361542,0.1215765344187442,0.13364548086761915,0.9096943168558785,0.3629837421847476,0.6788330493066832
FBgn0083050,8.090584181560786,-0.6675837146050734,0.7341240603825602,-0.9093608977441607,0.3631596550352315,0.6790105350223757
FBgn0033752,227.9171804098264,0.13771398165101076,0.15152116009654884,0.9088762359215031,0.36341545908894946,0.6793372832478979
FBgn0026379,304.5995717871543,0.17906632116552584,0.19705902418733393,0.9086938388332659,0.3635117572900948,0.679365785865234
FBgn0026252,8363.105605086517,-0.0786189611892638,0.08655772819847657,-0.9082835562526641,0.36372842804278704,0.6796175727600707
FBgn0030956,136.62506431838978,0.16725770758331757,0.18417780964352162,0.9081317011373243,0.3638086433994795,0.6796175727600707
FBgn0004873,3880.827203706124,-0.08835303355402228,0.09732732271277068,-0.9077927049813849,0.36398775332623945,0.6798006569475354
FBgn0003415,2245.430595106082,-0.1127101186071274,0.12418106660804817,-0.9076272388839561,0.36407519799838595,0.6798124993589821
FBgn0028274,861.2047602116915,-0.09515207915178427,0.104898500029785,-0.9070871282693908,0.3643607242790672,0.6799205494335494
FBgn0085352,6.3089035292696725,0.690677320953768,0.7612590285840815,0.9072829287009005,0.36425719937083056,0.6799205494335494
FBgn0016701,687.3515757494071,-0.10247514364027623,0.11297536118225145,-0.9070574554301596,0.36437641470478455,0.6799205494335494
FBgn0000273,2102.2095555043866,-0.1219330504700195,0.13451301508822694,-0.906477714368708,0.3646830553350414,0.6799363561237443
FBgn0024832,1335.302693518355,-0.0958029829061223,0.10586977011889988,-0.9049134875661692,0.36551122106658906,0.6799363561237443
FBgn0037010,845.8349177001236,-0.09734848541776789,0.1076512346596747,-0.9042951130613819,0.3658389374150983,0.6799363561237443
FBgn0026144,12.081335238492768,-0.5337398067121782,0.5895344700936307,-0.9053580982761006,0.36527570660155795,0.6799363561237443
FBgn0039429,8.896917945859922,0.5650300655873197,0.6243755841984387,0.9049522112763175,0.36549070498607183,0.6799363561237443
FBgn0028474,1671.53315380048,-0.08811284120897613,0.09734647602509952,-0.9051466966945715,0.3653876761841116,0.6799363561237443
FBgn0030625,271.63777540980897,0.1333164206068071,0.14719290012089062,0.9057258909724133,0.3650809549921801,0.6799363561237443
FBgn0030873,1494.826134616113,-0.09815861062605673,0.10842591833378681,-0.9053057805226754,0.3653034148862323,0.6799363561237443
FBgn0030611,127.98574006244709,-0.1820732895053553,0.20091570857749336,-0.9062172927863901,0.3648208517768097,0.6799363561237443
FBgn0261436,718.7448698448225,-0.10368504151411895,0.1145823215921934,-0.9048956250261828,0.36552068500199275,0.6799363561237443
FBgn0004908,144.26912799981704,0.16564784165562096,0.18298285154881144,0.9052642925472922,0.36532538848735996,0.6799363561237443
FBgn0032465,959.1496040232968,-0.11033539035087882,0.12178374221094225,-0.9059944155745052,0.3649388082562294,0.6799363561237443
FBgn0014184,6164.9808933341355,-0.10160547742016231,0.11234341295437207,-0.9044186459016432,0.3657734547797521,0.6799363561237443
FBgn0025725,5978.538648976047,-0.0997929229451221,0.110167458584586,-0.9058294003260646,0.36502615697241314,0.6799363561237443
FBgn0038532,443.93122240917455,0.11755515765159223,0.12999171581772226,0.9043280713090295,0.3658214660989826,0.6799363561237443
FBgn0052043,153.9121476119017,0.1663637089621761,0.18397292856137962,0.9042836370714809,0.36584502101146343,0.6799363561237443
FBgn0039970,747.1645445500002,-0.10569761527712643,0.11685530736463547,-0.9045170276032687,0.3657213095637919,0.6799363561237443
FBgn0045073,1767.369561513787,-0.08346471234982873,0.09226407316638527,-0.904628524250299,0.3656622186474525,0.6799363561237443
FBgn0027785,1099.282251467351,0.09507001051002328,0.10516903942679172,0.9039733654332901,0.36600952464186254,0.6800582203231267
FBgn0036068,19.11682267306454,-0.38908631051338916,0.4304747646371931,-0.9038539363423861,0.36607285732497585,0.6800582203231267
FBgn0028737,8573.829214474374,-0.09299204757891512,0.1029284003920158,-0.9034634486180994,0.3662799788426325,0.6801013493285586
FBgn0031398,100.01368283886357,0.18970756442060738,0.20997083883553117,0.9034948161025547,0.3662633382806879,0.6801013493285586
FBgn0029929,348.3347813837733,-0.11586208518114827,0.12825806275218998,-0.9033512801842933,0.3663394884536437,0.6801013493285586
FBgn0001149,2032.268466703103,-0.08864877239948397,0.09816773546641047,-0.9030336900235053,0.36650801479448025,0.6802635473886921
FBgn0023170,8552.253070177949,0.26824895342837307,0.29721340885131714,0.9025466060401276,0.36676657541584834,0.6805927463218155
FBgn0050169,195.4562949638109,-0.14962847672283602,0.16590652354871757,-0.9018842268664524,0.3671183710692729,0.6810947734180269
FBgn0037622,791.1188914797227,0.1026603961700713,0.11394173235921738,0.9009903048201859,0.3675934745544285,0.6818252940285947
FBgn0086899,3766.5851723849746,0.11166308880787586,0.12408184069576485,0.8999148318702137,0.3681655763967747,0.6826214258419725
FBgn0011290,592.9745281256227,0.10929310288952215,0.12149465647877643,0.899571273808361,0.3683484501411646,0.6826214258419725
FBgn0052372,12.394223324072536,0.4847139805983826,0.5387805452165378,0.8996501171057955,0.3683064773637471,0.6826214258419725
FBgn0035593,446.32963787780557,0.11563382239875816,0.12852793249168212,0.8996785380192869,0.36829134802289987,0.6826214258419725
FBgn0023530,449.232904068545,0.12069156774867534,0.13428554309589702,0.8987681396387261,0.36877617380718464,0.6832630169875822
FBgn0027655,2961.503602825817,-0.0949615131905674,0.10570086442129059,-0.8983986432890512,0.3689730595257882,0.6833257147470518
FBgn0031376,1188.8451872936841,-0.11677316813537102,0.12997204479662644,-0.8984483418576023,0.3689465738939218,0.6833257147470518
FBgn0031645,336.8395814169975,0.12306194092586867,0.13707375268934643,0.8977790314442395,0.3693033657213466,0.683449460169892
FBgn0038395,83.06656248967506,-0.2172450705688563,0.2419474544871814,-0.8979018648049721,0.3692378704099656,0.683449460169892
FBgn0040321,1815.0074193889602,-0.08705894254725992,0.09695402142273407,-0.8979405007624167,0.3692172710335352,0.683449460169892
FBgn0033963,6.1911051038663425,0.6631385747212177,0.7387401134024141,0.8976615222192301,0.36936602893934756,0.683449460169892
FBgn0002673,88.91884382560251,-0.1912318812827316,0.213123597417244,-0.8972815943433343,0.36956867531773685,0.6835226470682415
FBgn0039150,456.5716586698275,-0.1249087250396711,0.13919304420916678,-0.8973776365719074,0.36951744167486433,0.6835226470682415
FBgn0033645,55.42274632763961,0.23111013545725384,0.257732025487353,0.8967070934248117,0.36987523452666404,0.6839387195681663
FBgn0028658,32.96549493656299,0.2918472397412657,0.32563735830007595,0.896233900387828,0.370127853517075,0.6842548893207151
FBgn0034214,163.6991106046505,0.14681573957672503,0.16392079683471364,0.8956504751789599,0.3704394685974465,0.6846799615840785
FBgn0037344,3843.5335449868257,-0.11388552350552769,0.12719836390724643,-0.8953379588166204,0.3706064546894451,0.6847680158977603
FBgn0037891,1601.8765544973528,-0.13612111736854388,0.1520472210123327,-0.8952555427336811,0.3706504996573775,0.6847680158977603
FBgn0003463,1335.0884221087085,-0.09946765878361165,0.11116335115257028,-0.894788235082024,0.3709003006018232,0.6849737845750073
FBgn0005410,1845.30503008808,-0.0929184725686165,0.10384952310877738,-0.8947414469230531,0.3709253171302742,0.6849737845750073
FBgn0033712,95.92434768505223,-0.20253481042148022,0.2265561412532616,-0.8939718398322802,0.3713369582299979,0.685431927743634
FBgn0024909,289.25955330492434,-0.1235252408319911,0.13816482375722813,-0.8940426186120969,0.37129908882916773,0.685431927743634
FBgn0002413,2989.668774881643,-0.08386353108813993,0.09384241443682839,-0.8936633993426724,0.37150201386523907,0.685466377074255
FBgn0029174,2134.3774474846455,0.08968158431717305,0.10037282980518264,0.8934846660320265,0.37159768017356287,0.685466377074255
FBgn0004406,707.0173101939902,0.10057421261650316,0.1125647763315262,0.8934785453692159,0.3716009565050602,0.685466377074255
FBgn0052732,335.2508051565072,0.11947029303207829,0.13377315056794511,0.89308125378566,0.3718136611659679,0.6855261707029876
FBgn0053123,2505.685367567097,-0.08955194931115046,0.10028665833845153,-0.8929597495304595,0.37187872801079513,0.6855261707029876
FBgn0037893,922.552864329433,0.11209398182481735,0.12552582607705304,0.8929953725698593,0.3718596507557951,0.6855261707029876
FBgn0037244,265.8323479137008,-0.1277753606822905,0.1431633217228467,-0.8925146409333382,0.3721171487886139,0.6857144003541994
FBgn0036624,723.3372450229934,-0.10815875288255228,0.12119120992896927,-0.8924636774065101,0.3721444532583218,0.6857144003541994
FBgn0030959,255.14638219473608,0.14738378301927335,0.16519141448213107,0.8922000182716276,0.3722857324049529,0.6858239580260034
FBgn0259682,14.38641414245555,-0.44881661582810406,0.503413045626568,-0.8915474474235943,0.3726355489915094,0.6863175503508749
FBgn0035371,1871.5649168982252,-0.08864857442299577,0.09948333711740197,-0.8910896738252768,0.3728810642240653,0.6866188665039796
FBgn0033636,6840.760058359673,-0.10255778470085174,0.11517087767337317,-0.890483660215802,0.3732062382959752,0.6869158299070848
FBgn0033853,489.822831584458,0.10809871272320905,0.12138286576416227,0.8905598993949992,0.37316532031412786,0.6869158299070848
FBgn0001263,41.1179783385909,-0.26751625166141524,0.3004939663948163,-0.8902549853860563,0.37332898598237485,0.6869909024158651
FBgn0025815,2114.8257159732693,0.10015187548550755,0.11264232443433099,0.8891140695866481,0.3739417781937988,0.6879675120325771
FBgn0000037,14.094636246115337,0.4480020095054066,0.5048081593994658,0.8874698262372831,0.3748260043994248,0.6882139008427017
FBgn0052549,2577.195020390513,-0.09156053698577316,0.10315413771880806,-0.887608960828713,0.3747511318514267,0.6882139008427017
FBgn0033186,99.33434827800268,0.18228360692430132,0.20592408015048808,0.8851981118045523,0.37604979054611687,0.6882139008427017
FBgn0030447,569.5443629917473,0.13051277798825772,0.14720707125753912,0.886593129483062,0.3752979941995701,0.6882139008427017
FBgn0037550,235.85887318841603,0.13626633952399733,0.1538970291117753,0.8854384019656882,0.3759202282733085,0.6882139008427017
FBgn0010388,56.837143548200956,0.3104277960992249,0.35057592937631943,0.8854794927064195,0.37589807527871577,0.6882139008427017
FBgn0030252,23.53044060844977,-0.34183296240016764,0.3850378615517183,-0.8877905175936902,0.37465344454827787,0.6882139008427017
FBgn0036928,1095.6958549441879,0.10717406907149477,0.12099674072132616,0.8857599670253341,0.3757468864374628,0.6882139008427017
FBgn0036300,358.19529208371506,0.14728143680035,0.16578641602226274,0.8883806064097085,0.37433605377982604,0.6882139008427017
FBgn0033304,581.0935009605436,0.1274630298219701,0.14364689367853117,0.8873357895731522,0.3748981423416914,0.6882139008427017
FBgn0052278,274.4792453712051,-0.12536286509986705,0.1415889552424587,-0.8854000291561873,0.37594091669440743,0.6882139008427017
FBgn0032688,613.5732929675894,-0.10488991975156656,0.11844692599384697,-0.8855436210899668,0.37586350375408806,0.6882139008427017
FBgn0003941,22650.847924564307,-0.10167943171285548,0.11460976100003437,-0.8871795109390813,0.3749822616483113,0.6882139008427017
FBgn0052512,901.9265337730841,-0.13919577506608077,0.1567642241512357,-0.8879307496319693,0.3745780029471686,0.6882139008427017
FBgn0030691,25.464051376202992,0.33027564848974594,0.3731870762047517,0.8850136286834807,0.3761492808728689,0.6882139008427017
FBgn0034618,2077.2065883768855,-0.08257079108271227,0.09292373243630714,-0.88858668197932,0.37422525120658123,0.6882139008427017
FBgn0260743,249.2352833439829,-0.14400847722492516,0.16224033622186185,-0.887624376147712,0.3747428369691833,0.6882139008427017
FBgn0037379,881.1988181964374,-0.09917180844468115,0.11208292276047846,-0.884807480053064,0.3762604744608219,0.6882139008427017
FBgn0005632,8351.149773526307,-0.08715882715929288,0.09839170135422769,-0.8858351462539056,0.3757063676818436,0.6882139008427017
FBgn0037007,813.3987203790492,-0.1319023816008896,0.14894168622845066,-0.8855974773816798,0.37583447141693416,0.6882139008427017
FBgn0033476,4433.313886584115,0.07742698002779537,0.0874664485053831,0.8852192052022113,0.3760384160741056,0.6882139008427017
FBgn0022710,105.01740902067696,-0.21381278431801048,0.2406587733577965,-0.8884479104367698,0.37429986356504574,0.6882139008427017
FBgn0015567,1941.4983023399216,0.09223446931258551,0.10416478934189462,0.8854668635660479,0.37590488386254794,0.6882139008427017
